pincode,state,district,blocks,state_lgd,district_lgd
176087,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR""]",02,024
176088,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR"",""BAIJNATH""]",02,024
176089,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176090,HIMACHAL PRADESH,MANDI,"[""SANDHOL(S.T)"",""SARKAGHAT""]",02,027
176091,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176092,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR""]",02,024
176093,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR""]",02,024
176094,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176095,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176096,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR"",""JASINGHPUR"",""JAINSHGPUR""]",02,024
176097,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176098,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR"",""JAISISNGHPUR""]",02,024
176101,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR""]",02,024
176102,HIMACHAL PRADESH,KANGRA,"[""PALAMPUR""]",02,024
176103,HIMACHAL PRADESH,KANGRA,"[""BAIJNATH"",""PALAMPUR""]",02,024
176107,HIMACHAL PRADESH,KANGRA,"[""JAISINGHPUR""]",02,024
176108,HIMACHAL PRADESH,HAMIRPUR,"[""TIRA SUJANPUR(T)"",""SUJANPUR""]",02,028
176109,HIMACHAL PRADESH,HAMIRPUR,"[""SUJANPUR"",""SP TIRA""]",02,028
176110,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR(T)"",""SP TIRA"",""NADAUN(T)"",""SUJANPUR TIRA"",""TIRA SUJANPUR(T)""]",02,028
176111,HIMACHAL PRADESH,HAMIRPUR,"[""SP TIRA"",""SUJANPUR""]",02,028
176115,HIMACHAL PRADESH,KANGRA,"[""BAIJNATH""]",02,024
176125,HIMACHAL PRADESH,KANGRA,"[""BAIJNATH""]",02,024
176128,HIMACHAL PRADESH,KANGRA,"[""BAIJNATH"",""BAIJANATH""]",02,024
176200,HIMACHAL PRADESH,KANGRA,"[""NURPUR""]",02,024
176201,HIMACHAL PRADESH,KANGRA,"[""NURPUR""]",02,024
176202,HIMACHAL PRADESH,KANGRA,"[""NURPUR""]",02,024
176203,HIMACHAL PRADESH,KANGRA,"[""NURPUR""]",02,024
176204,HIMACHAL PRADESH,KANGRA,"[""NURPUR"",""INDORA""]",02,024
176205,HIMACHAL PRADESH,KANGRA,"[""KOTLA"",""SHAPUR/JAWALI""]",02,024
176206,HIMACHAL PRADESH,KANGRA,"[""SHAHPUR""]",02,024
176207,HIMACHAL PRADESH,CHAMBA,"[""SIHUNTA""]",02,023
176208,HIMACHAL PRADESH,KANGRA,"[""NA"",""SHAHPUR(T)"",""KANGRA""]",02,024
176209,HIMACHAL PRADESH,KANGRA,"[""KANGRA"",""KANGRA(T)"",""SHAHPUR""]",02,024
176210,HIMACHAL PRADESH,KANGRA,"[""SHAHPUR"",""HARCAHKIAN""]",02,024
176211,HIMACHAL PRADESH,KANGRA,"[""NURPUR""]",02,024
176214,HIMACHAL PRADESH,KANGRA,"[""KANGRA"",""KANGRA(T)""]",02,024
176215,HIMACHAL PRADESH,KANGRA,"[""DHARAMSALA""]",02,024
176216,HIMACHAL PRADESH,KANGRA,"[""DHARAMSALA""]",02,024
176217,HIMACHAL PRADESH,KANGRA,"[""SAHPUR"",""SHAHPUR"",""NA"",""DHARAMSALA""]",02,024
176218,HIMACHAL PRADESH,KANGRA,"[""DHARAMSALA""]",02,024
176225,HIMACHAL PRADESH,KANGRA,"[""JAWALI"",""NURPUR"",""SHAHPUR""]",02,024
176301,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT"",""CHAMBA""]",02,023
176302,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT""]",02,023
176303,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT""]",02,023
176304,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT"",""DALHOUSIE(T)""]",02,023
176305,HIMACHAL PRADESH,CHAMBA,"[""DALHOUSIE(T)""]",02,023
176306,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT"",""CHAMBA""]",02,023
176308,HIMACHAL PRADESH,CHAMBA,"[""BHALEI""]",02,023
176309,HIMACHAL PRADESH,CHAMBA,"[""HOLI"",""BHARMOUR""]",02,023
176310,HIMACHAL PRADESH,CHAMBA,"[""CHAMBA(T)""]",02,023
176311,HIMACHAL PRADESH,CHAMBA,"[""CHAMBA"",""CHMABA"",""BHARMOUR""]",02,023
176312,HIMACHAL PRADESH,CHAMBA,"[""SALOONI"",""SLOONI""]",02,023
176313,HIMACHAL PRADESH,CHAMBA,"[""BHATIYAT""]",02,023
176314,HIMACHAL PRADESH,CHAMBA,"[""CHAMBA""]",02,023
176315,HIMACHAL PRADESH,CHAMBA,"[""BHARMOUR""]",02,023
176316,HIMACHAL PRADESH,CHAMBA,"[""CHURAH""]",02,023
176317,HIMACHAL PRADESH,CHAMBA,"[""SALOONI""]",02,023
176318,HIMACHAL PRADESH,CHAMBA,"[""CHAMBA"",""CHAMBA(T)""]",02,023
176319,HIMACHAL PRADESH,CHAMBA,"[""CHAMBA""]",02,023
176320,HIMACHAL PRADESH,CHAMBA,"[""SALOONI""]",02,023
176321,HIMACHAL PRADESH,CHAMBA,"[""SALOONI"",""CHURAH""]",02,023
176323,HIMACHAL PRADESH,CHAMBA,"[""PANGI""]",02,023
176324,HIMACHAL PRADESH,CHAMBA,"[""BHARMOUR"",""CHAMBA"",""BAHRMOUR""]",02,023
176325,HIMACHAL PRADESH,CHAMBA,"[""BHALLAI"",""DAL HOUSIA""]",02,023
176401,HIMACHAL PRADESH,KANGRA,"[""INDORA""]",02,024
176402,HIMACHAL PRADESH,KANGRA,"[""NURPUR"",""INDORA""]",02,024
176403,HIMACHAL PRADESH,KANGRA,"[""NURPUR"",""INDORA SO"",""INDORA""]",02,024
176501,HIMACHAL PRADESH,KANGRA,"[""QUASBA KOTLA"",""JASWAN(T)"",""DEHRA""]",02,024
176502,HIMACHAL PRADESH,KANGRA,"[""JASWAN(T)"",""QASBA KOTLA""]",02,024
176601,HIMACHAL PRADESH,UNA,"[""HAROLI"",""HAROLI(S.T)""]",02,029
177001,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR"",""HAMIRPUR(T)""]",02,028
177005,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR(T)""]",02,028
177006,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177007,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR""]",02,028
177020,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR"",""HAMIRPUR(T)""]",02,028
177021,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANJ""]",02,028
177022,HIMACHAL PRADESH,HAMIRPUR,"[""SP TIRA"",""TIRA SUJANPUR(T)"",""SUJANPUR""]",02,028
177023,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR""]",02,028
177024,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANJ"",""BHORANJ(T)""]",02,028
177025,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANG"",""BHORANJ"",""BHAORANJ""]",02,028
177026,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177027,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR""]",02,028
177028,HIMACHAL PRADESH,HAMIRPUR,"[""SP TIRA"",""S P TIRA"",""SUJANPUR""]",02,028
177029,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR""]",02,028
177031,HIMACHAL PRADESH,UNA,"[""BANGANA(T)"",""BANGANA""]",02,029
177033,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN"",""RAKKAR""]",02,028
177033,HIMACHAL PRADESH,KANGRA,"[""NADAUN"",""RAKKAR""]",02,024
177034,HIMACHAL PRADESH,KANGRA,"[""RAKKAR"",""DERA GOPIPUR(T)""]",02,024
177038,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN(T)"",""NADAUN""]",02,028
177038,HIMACHAL PRADESH,UNA,"[""NADAUN(T)"",""NADAUN""]",02,029
177039,HIMACHAL PRADESH,UNA,"[""BANGANA"",""AMB""]",02,029
177040,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177041,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN"",""BANGANA""]",02,028
177042,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN(T)"",""HAMIRPUR(T)"",""NADAUN""]",02,028
177043,HIMACHAL PRADESH,KANGRA,"[""RAKKAR(S.T)"",""RAKKAR""]",02,024
177044,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177045,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177048,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN"",""NADAUN(T)""]",02,028
177101,HIMACHAL PRADESH,KANGRA,"[""DEHRA GOPIPUR""]",02,024
177103,HIMACHAL PRADESH,KANGRA,"[""NA"",""DEHRA""]",02,024
177104,HIMACHAL PRADESH,KANGRA,"[""DEHRA""]",02,024
177105,HIMACHAL PRADESH,KANGRA,"[""NA"",""DEHRA""]",02,024
177106,HIMACHAL PRADESH,KANGRA,"[""DEHRA"",""DERA GOPIPUR(T)"",""QUSBA KOTLA"",""NA""]",02,024
177107,HIMACHAL PRADESH,KANGRA,"[""DEHRA""]",02,024
177108,HIMACHAL PRADESH,KANGRA,"[""DEHRA"",""DERA GOPIPUR(T)"",""RAKKAR(S.T)"",""RAKKAR""]",02,024
177109,HIMACHAL PRADESH,UNA,"[""BHARWAIN"",""BHARWAIN(S.T)"",""AMB(T)""]",02,029
177110,HIMACHAL PRADESH,KANGRA,"[""BHARWAIN(S.T)"",""AMB"",""BHARWAIN"",""DEHRA""]",02,024
177110,HIMACHAL PRADESH,UNA,"[""BHARWAIN(S.T)"",""AMB"",""BHARWAIN"",""DEHRA""]",02,029
177111,HIMACHAL PRADESH,KANGRA,"[""QUASBA KOTLA"",""DEHRA"",""JASWAN(T)"",""KANGRA(T)""]",02,024
177112,HIMACHAL PRADESH,KANGRA,"[""JASWAN(T)"",""DEHRA"",""QUSBA KOTLA""]",02,024
177113,HIMACHAL PRADESH,KANGRA,"[""DEHRA"",""NA""]",02,024
177114,HIMACHAL PRADESH,KANGRA,"[""DEHRA"",""NA""]",02,024
177117,HIMACHAL PRADESH,KANGRA,"[""DEHRA""]",02,024
177118,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANJ""]",02,028
177119,HIMACHAL PRADESH,HAMIRPUR,"[""BARSAR(T)"",""HAMIRPUR(T)"",""MEHRE""]",02,028
177201,HIMACHAL PRADESH,UNA,"[""AMB(T)"",""AMB""]",02,029
177202,HIMACHAL PRADESH,UNA,"[""AMB""]",02,029
177203,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)""]",02,029
177204,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)""]",02,029
177205,HIMACHAL PRADESH,UNA,"[""AMB""]",02,029
177206,HIMACHAL PRADESH,UNA,"[""AMB(T)"",""AMB""]",02,029
177207,HIMACHAL PRADESH,UNA,"[""HAROLI"",""UNA(T)""]",02,029
177208,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)"",""UNA"",""HAROLI""]",02,029
177209,HIMACHAL PRADESH,UNA,"[""HAROLI"",""UNA(T)""]",02,029
177210,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)""]",02,029
177211,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)""]",02,029
177212,HIMACHAL PRADESH,UNA,"[""AMB(T)"",""AMB""]",02,029
177213,HIMACHAL PRADESH,UNA,"[""AMB"",""AMB(T)""]",02,029
177219,HIMACHAL PRADESH,UNA,"[""AMB(T)"",""AMB""]",02,029
177220,HIMACHAL PRADESH,UNA,"[""HAROLI""]",02,029
177301,HIMACHAL PRADESH,HAMIRPUR,"[""NADAUN""]",02,028
177401,HIMACHAL PRADESH,HAMIRPUR,"[""HAMIRPUR""]",02,028
177501,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANJ""]",02,028
177601,HIMACHAL PRADESH,HAMIRPUR,"[""BHORANJ(T)"",""BHURANJ""]",02,028
180001,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""NA""]",01,021
180002,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180003,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180004,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180005,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180006,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180007,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180009,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180010,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180011,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180012,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180013,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180015,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180016,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180017,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""NA""]",01,021
180018,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
180019,JAMMU AND KASHMIR,JAMMU,"[""NA""]",01,021
180020,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181101,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""NA"",""RANBIRSINGHPORA""]",01,021
181102,JAMMU AND KASHMIR,JAMMU,"[""NA"",""JAMMU"",""RANBIRSINGHPORA""]",01,021
181111,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181121,JAMMU AND KASHMIR,JAMMU,"[""NA"",""JAMMU""]",01,021
181122,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""NA""]",01,021
181123,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181124,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181131,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""BISHNA""]",01,021
181132,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""NA""]",01,021
181133,JAMMU AND KASHMIR,SAMBA,"[""JAMMU""]",01,022
181141,JAMMU AND KASHMIR,SAMBA,"[""SAMBA"",""BISHNA"",""JAMMU""]",01,022
181141,JAMMU AND KASHMIR,JAMMU,"[""SAMBA"",""BISHNA"",""JAMMU""]",01,021
181143,JAMMU AND KASHMIR,SAMBA,"[""JAMMU"",""SAMBA""]",01,022
181143,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""SAMBA""]",01,021
181145,JAMMU AND KASHMIR,SAMBA,"[""JAMMU""]",01,022
181152,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181201,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""AKHNOOR""]",01,021
181202,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181203,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""AKHNOOR""]",01,021
181204,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181205,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181206,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181207,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181221,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
181224,JAMMU AND KASHMIR,JAMMU,"[""JAMMU""]",01,021
182101,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR"",""NA""]",01,019
182104,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR""]",01,019
182121,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR"",""REASI""]",01,019
182121,JAMMU AND KASHMIR,RIASI,"[""UDHAMPUR"",""REASI""]",01,020
182122,JAMMU AND KASHMIR,UDHAMPUR,"[""RAMNAGAR"",""CHENANI""]",01,019
182124,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR"",""DODA""]",01,019
182125,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR""]",01,019
182126,JAMMU AND KASHMIR,UDHAMPUR,"[""UDHAMPUR"",""RAMNAGAR""]",01,019
182127,JAMMU AND KASHMIR,UDHAMPUR,"[""RAMNAGAR""]",01,019
182128,JAMMU AND KASHMIR,UDHAMPUR,"[""RAMNAGAR"",""UDHAMPUR""]",01,019
182141,JAMMU AND KASHMIR,UDHAMPUR,"[""CHENANI"",""UDHAMPUR""]",01,019
182142,JAMMU AND KASHMIR,UDHAMPUR,"[""CHENANI""]",01,019
182143,JAMMU AND KASHMIR,DODA,"[""RAMBAN"",""DODA""]",01,016
182143,JAMMU AND KASHMIR,RAMBAN,"[""RAMBAN"",""DODA""]",01,017
182144,JAMMU AND KASHMIR,RAMBAN,"[""DODA"",""GOOL GULAB GARH"",""RAMBAN""]",01,017
182145,JAMMU AND KASHMIR,RAMBAN,"[""RAMBAN"",""BANIHAL""]",01,017
182146,JAMMU AND KASHMIR,RAMBAN,"[""RAMBAN"",""BANIHAL""]",01,017
182147,JAMMU AND KASHMIR,DODA,"[""DODA""]",01,016
182148,JAMMU AND KASHMIR,RAMBAN,"[""RAMBAN""]",01,017
182161,JAMMU AND KASHMIR,UDHAMPUR,"[""CHENANI""]",01,019
182201,JAMMU AND KASHMIR,DODA,"[""DODA"",""BHADERWAH"",""THATHRI""]",01,016
182202,JAMMU AND KASHMIR,DODA,"[""DODA""]",01,016
182203,JAMMU AND KASHMIR,DODA,"[""THATHRI"",""BHALESSA (GANDOH)""]",01,016
182203,JAMMU AND KASHMIR,KISHTWAR,"[""THATHRI"",""BHALESSA (GANDOH)""]",01,018
182204,JAMMU AND KASHMIR,KISHTWAR,"[""KISHTWAR"",""GOOL GULAB GARH""]",01,018
182205,JAMMU AND KASHMIR,KISHTWAR,"[""KISHTWAR""]",01,018
182206,JAMMU AND KASHMIR,KISHTWAR,"[""KISHTWAR""]",01,018
182221,JAMMU AND KASHMIR,DODA,"[""BHADERWAH""]",01,016
182222,JAMMU AND KASHMIR,DODA,"[""BHADERWAH""]",01,016
182301,JAMMU AND KASHMIR,RIASI,"[""REASI"",""UDHAMPUR""]",01,020
182311,JAMMU AND KASHMIR,RIASI,"[""REASI""]",01,020
182312,JAMMU AND KASHMIR,RIASI,"[""REASI""]",01,020
182313,JAMMU AND KASHMIR,RIASI,"[""MAHORE"",""GOOL GULAB GARH"",""REASI""]",01,020
182315,JAMMU AND KASHMIR,RIASI,"[""MAHORE"",""REASI"",""GOOL GULAB GARH""]",01,020
182320,JAMMU AND KASHMIR,RIASI,"[""UDHAMPUR"",""REASI""]",01,020
184101,JAMMU AND KASHMIR,KATHUA,"[""KATHUA""]",01,007
184102,JAMMU AND KASHMIR,KATHUA,"[""NA"",""KATHUA""]",01,007
184104,JAMMU AND KASHMIR,KATHUA,"[""KATHUA"",""NA""]",01,007
184120,JAMMU AND KASHMIR,SAMBA,"[""SAMBA"",""NA"",""JAMMU""]",01,022
184121,JAMMU AND KASHMIR,SAMBA,"[""JAMMU"",""POONCH"",""HIRANAGAR"",""SAMBA""]",01,022
184121,JAMMU AND KASHMIR,UDHAMPUR,"[""JAMMU"",""POONCH"",""HIRANAGAR"",""SAMBA""]",01,019
184141,JAMMU AND KASHMIR,KATHUA,"[""HIRANAGAR""]",01,007
184141,JAMMU AND KASHMIR,SAMBA,"[""HIRANAGAR""]",01,022
184142,JAMMU AND KASHMIR,KATHUA,"[""HIRANAGAR""]",01,007
184143,JAMMU AND KASHMIR,KATHUA,"[""KATHUA""]",01,007
184144,JAMMU AND KASHMIR,KATHUA,"[""HIRANAGAR""]",01,007
184145,JAMMU AND KASHMIR,KATHUA,"[""HIRANAGAR""]",01,007
184148,JAMMU AND KASHMIR,KATHUA,"[""HIRANAGAR""]",01,007
184151,JAMMU AND KASHMIR,KATHUA,"[""KATHUA"",""HIRANAGAR""]",01,007
184152,JAMMU AND KASHMIR,KATHUA,"[""KATHUA""]",01,007
184201,JAMMU AND KASHMIR,KATHUA,"[""BASHOHLI"",""BASOLI""]",01,007
184202,JAMMU AND KASHMIR,KATHUA,"[""BASOLI"",""BASHOHLI""]",01,007
184203,JAMMU AND KASHMIR,KATHUA,"[""BILLAWAR"",""BILLWAR""]",01,007
184204,JAMMU AND KASHMIR,KATHUA,"[""BILLAWAR"",""BILLWAR""]",01,007
184205,JAMMU AND KASHMIR,UDHAMPUR,"[""BILLAWAR"",""NA"",""BILLWAR""]",01,019
184205,JAMMU AND KASHMIR,KATHUA,"[""BILLAWAR"",""NA"",""BILLWAR""]",01,007
184206,JAMMU AND KASHMIR,KATHUA,"[""BANI"",""BASHOHLI""]",01,007
185101,JAMMU AND KASHMIR,PUNCH,"[""POONCH""]",01,005
185102,JAMMU AND KASHMIR,PUNCH,"[""POONCH""]",01,005
185121,JAMMU AND KASHMIR,PUNCH,"[""RAJOURI""]",01,005
185131,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185132,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185135,JAMMU AND KASHMIR,RAJAURI,"[""JAMMU"",""RAJOURI""]",01,006
185151,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI"",""NA""]",01,006
185152,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185153,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185154,JAMMU AND KASHMIR,JAMMU,"[""JAMMU"",""AKHNOOR""]",01,021
185154,JAMMU AND KASHMIR,RIASI,"[""JAMMU"",""AKHNOOR""]",01,020
185155,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185156,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185201,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185202,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185203,JAMMU AND KASHMIR,RIASI,"[""REASI"",""SUNDERBANI""]",01,020
185203,JAMMU AND KASHMIR,RAJAURI,"[""REASI"",""SUNDERBANI""]",01,006
185211,JAMMU AND KASHMIR,PUNCH,"[""RAJOURI""]",01,005
185212,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
185233,JAMMU AND KASHMIR,RAJAURI,"[""JAMMU"",""RAJOURI""]",01,006
185234,JAMMU AND KASHMIR,RAJAURI,"[""RAJOURI""]",01,006
190001,JAMMU AND KASHMIR,SRINAGAR,"[""BADYAR BALLA"",""SRINAGAR"",""NA"",""SATHU""]",01,010
190002,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR"",""S R GUNJ"",""NA""]",01,010
190003,JAMMU AND KASHMIR,SRINAGAR,"[""ABI KARLPORA"",""KATHI DARWAZA"",""SRINAGAR"",""NANDPORA"",""RAINAWARI""]",01,010
190004,JAMMU AND KASHMIR,SRINAGAR,"[""BATRARA""]",01,010
190005,JAMMU AND KASHMIR,SRINAGAR,"[""SANAT NAGAR""]",01,010
190006,JAMMU AND KASHMIR,SRINAGAR,"[""KASHMIR UNIVERSITY"",""NA""]",01,010
190007,JAMMU AND KASHMIR,BADGAM,"[""BUDGAM""]",01,002
190008,JAMMU AND KASHMIR,SRINAGAR,"[""JAWAHAR NAGAR"",""NA""]",01,010
190009,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR"",""CENTRAL MARKET"",""NA""]",01,010
190010,JAMMU AND KASHMIR,SRINAGAR,"[""KARAN NAGAR""]",01,010
190011,JAMMU AND KASHMIR,SRINAGAR,"[""NA"",""NOUSHERA""]",01,010
190012,JAMMU AND KASHMIR,SRINAGAR,"[""ZAINAKOTE""]",01,010
190014,JAMMU AND KASHMIR,BADGAM,"[""HYDERPORA""]",01,002
190015,JAMMU AND KASHMIR,SRINAGAR,"[""A K PORA"",""KANIHAMA"",""NATIPORA"",""NA"",""NOWGAM""]",01,010
190015,JAMMU AND KASHMIR,BADGAM,"[""A K PORA"",""KANIHAMA"",""NATIPORA"",""NA"",""NOWGAM""]",01,002
190017,JAMMU AND KASHMIR,SRINAGAR,"[""NA"",""PARIMPORA""]",01,010
190018,JAMMU AND KASHMIR,BADGAM,"[""NA""]",01,002
190018,JAMMU AND KASHMIR,SRINAGAR,"[""NA""]",01,010
190019,JAMMU AND KASHMIR,BADGAM,"[""BAGH MEHTAB"",""BADGAM""]",01,002
190019,JAMMU AND KASHMIR,SRINAGAR,"[""BAGH MEHTAB"",""BADGAM""]",01,010
190020,JAMMU AND KASHMIR,SRINAGAR,"[""NA""]",01,010
190021,JAMMU AND KASHMIR,BADGAM,"[""NA""]",01,002
190023,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR""]",01,010
190024,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR""]",01,010
190025,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR""]",01,010
191101,JAMMU AND KASHMIR,SRINAGAR,"[""NA"",""SRINAGAR"",""PANTHA CHOWK""]",01,010
191102,JAMMU AND KASHMIR,PULWAMA,"[""WUYAN""]",01,012
191103,JAMMU AND KASHMIR,PULWAMA,"[""KHREW"",""PAMPORE"",""PULWAMA""]",01,012
191111,JAMMU AND KASHMIR,BADGAM,"[""ARATH"",""NA"",""BANDGAM"",""BUDGAM"",""GAREND"",""ICHGAM"",""JAWALAPORA"",""KACHWARI"",""KREM SHORA"",""LATER CHADOORA"",""OMPORA"",""RAITHAN"",""SHOGAPORA"",""SHOLIPORA"",""SAIBUGH"",""WATRIHAAL""]",01,002
191112,JAMMU AND KASHMIR,BADGAM,"[""ABHAMA"",""CHAR-SHARIEF"",""DARWAN NAWGAM"",""HARDUDALWAN"",""KELLER MASTPORA"",""KANIDAGAN"",""PAKHERPORA""]",01,002
191112,JAMMU AND KASHMIR,SHUPIYAN,"[""ABHAMA"",""CHAR-SHARIEF"",""DARWAN NAWGAM"",""HARDUDALWAN"",""KELLER MASTPORA"",""KANIDAGAN"",""PAKHERPORA""]",01,013
191112,JAMMU AND KASHMIR,PULWAMA,"[""ABHAMA"",""CHAR-SHARIEF"",""DARWAN NAWGAM"",""HARDUDALWAN"",""KELLER MASTPORA"",""KANIDAGAN"",""PAKHERPORA""]",01,012
191113,JAMMU AND KASHMIR,BADGAM,"[""NA"",""CHADOORA"",""LALGAM"",""NAGAM"",""R H HALL"",""RANGAR"",""SAGAM"",""SURARYAN"",""WANPORA"",""WATAKALA""]",01,002
191121,JAMMU AND KASHMIR,SRINAGAR,"[""SRINAGAR""]",01,010
191131,JAMMU AND KASHMIR,GANDERBAL,"[""NA""]",01,011
191132,JAMMU AND KASHMIR,BADGAM,"[""NA""]",01,002
191201,JAMMU AND KASHMIR,GANDERBAL,"[""GANDERBAL""]",01,011
191202,JAMMU AND KASHMIR,GANDERBAL,"[""KANGAN"",""GUND"",""KULAN"",""S BALA"",""WANGAT""]",01,011
192101,JAMMU AND KASHMIR,ANANTNAG,"[""ANANTNAG HO"",""NA"",""KHANABAL""]",01,014
192121,JAMMU AND KASHMIR,PULWAMA,"[""PULWAMA"",""CHADURA"",""PAMPORE""]",01,012
